ID	symbol	pval	padj	log2FC	baseMean	logPval
75625	Mageh1	0.505832982752551	0.904170061077027	Inf	2.30730168036483	-0.983266984137394
51797	Ctps	0.505959379922691	0.904170061077027	-0.598836099646523	19.1590817332629	-0.982906529604984
56374	Tmem59	0.506213846506541	0.904170061077027	-0.458674429265818	179.201149762664	-0.982181124749885
17085	Ly9	0.506238590557797	0.904170061077027	0.970059978875843	103.185564398538	-0.982110606632216
331491	Fnd3c2	0.506241820886188	0.904170061077027	-Inf	1.2220466317496	-0.982101400767692
70127	Dpf3	0.506266677408808	0.904170061077027	-Inf	1.2220466317496	-0.982030566039914
216551	Lgalsl	0.506266755205904	0.904170061077027	-2.10942998470574	6.25872647404386	-0.982030344343561
20187	Ryk	0.506420092608484	0.904170061077027	-0.619643637683024	98.5363027930068	-0.981593448945042
12034	Phb2	0.506425714603849	0.904170061077027	-0.313056476043336	140.412445694976	-0.981577433032698
69807	Trim32	0.506444901399099	0.904170061077027	-0.807423667719044	14.339567628	-0.981522775124918
68922	Dnaic1	0.506494000960171	0.904170061077027	Inf	2.01844567858085	-0.981382913395531
107022	Gramd3	0.506641943955501	0.904170061077027	-0.440235898737097	29.250151826981	-0.980961574821404
116914	Slc19a2	0.506679519423441	0.904170061077027	0.97448671816923	16.9062122658957	-0.980854580262934
214552	Cep164	0.506700093610085	0.904170061077027	0.385478981868992	177.114708528179	-0.980795999496825
208768	Sde2	0.506739734200974	0.904170061077027	0.588283836851286	132.195637904387	-0.980683137771139
75869	Arl5b	0.506789697318918	0.904170061077027	1.06469357042795	42.7739150199562	-0.980540899094487
12380	Cast	0.506936872695015	0.904170061077027	0.350874149688266	648.62833102544	-0.980121990893778
22384	Eif4h	0.507051785760733	0.904170061077027	-0.421862037058283	227.504176704444	-0.979794996090884
70827	Trak2	0.507154064250408	0.904170061077027	0.486026625986905	124.328198697888	-0.979504016364544
14672	Gna11	0.507172077850643	0.904170061077027	0.548738693290864	136.562268433326	-0.979452774203563
76041	Ccdc125	0.507203456592918	0.904170061077027	0.68522062690761	183.855436164896	-0.979363517405964
243867	Fbxo46	0.507203847887012	0.904170061077027	-0.8203658312121	25.2531748298536	-0.979362404405207
333329	Cngb1	0.507259129563537	0.904170061077027	-1.77915403415009	5.75079392664964	-0.979205169291799
14958	H1f0	0.507383996555897	0.904170061077027	-0.494879995277891	68.1052078782906	-0.978850078941467
12729	Clns1a	0.507394226285289	0.904170061077027	0.409563541688717	103.796700859577	-0.978820992034532
229096	Ythdf3	0.507415326350751	0.904170061077027	-0.390102030349981	352.999680606983	-0.978760998590974
224014	Fgd4	0.507420905935514	0.904170061077027	-0.453625233579969	325.417432686339	-0.978745134673207
207209	Ccdc154	0.507550765677074	0.904272127780733	Inf	1.63867979205355	-0.978375965736927
16648	Kpna3	0.507913008252779	0.904440901345563	0.460290037695883	243.825444952535	-0.977346671333417
50884	Nckap1	0.50793150218905	0.904440901345563	1.04805876661937	16.5430580065153	-0.977294141423823
53415	Htatip2	0.507932222022771	0.904440901345563	0.628347938925066	95.1487531946503	-0.977292096857185
12653	Chgb	0.507935868586155	0.904440901345563	-Inf	0.578343254184656	-0.977281739451614
56788	Scube2	0.508122590642504	0.904510433267772	-Inf	0.980657865162748	-0.976751488489566
52717	Anapc16	0.508131825826254	0.904510433267772	0.714097516013108	100.429605645608	-0.976725267587433
16922	Phyh	0.508248511214296	0.904510433267772	0.487520726540121	152.930551933342	-0.976394010822072
67581	Tbc1d23	0.508336553977463	0.904510433267772	0.433129225108545	208.785930605032	-0.976144117601182
15451	Hpn	0.508364033637029	0.904510433267772	-3.14947547043992	1.86074837731951	-0.976066130494509
320394	Cenpt	0.508441647957689	0.904510433267772	-1.03503146400694	12.2368844705454	-0.975845884290613
103236	Csnk1g2	0.508483110571272	0.904510433267772	-0.443752417131054	468.97899116114	-0.975728239584787
240873	Tnfsf18	0.508562330431634	0.904522209114594	-Inf	0.506050347411574	-0.975503490335034
321007	Serac1	0.508644434179794	0.904539110112197	0.832414174883947	21.2745632130777	-0.975270596345951
77583	Notum	0.508859372822373	0.904792197230476	-Inf	0.892024927544593	-0.974661083307823
78617	Cstad	0.509007699014164	0.904844284695182	-0.935082244890623	11.354917517655	-0.974240616885898
79264	Krit1	0.509183966965897	0.904844284695182	-0.494653144841616	107.258167043225	-0.973741102087515
216565	Ehbp1	0.509264683908328	0.904844284695182	1.21321864530613	21.36514079149	-0.973512421078012
103406	Zfr2	0.50929891740002	0.904844284695182	-Inf	0.578343254184656	-0.973415444338117
217410	Trib2	0.509373347220045	0.904844284695182	-0.934906426643913	13.4825028102321	-0.973204621807329
14381	G6pdx	0.509525571363064	0.904844284695182	0.310542076677097	220.847897501068	-0.972773542700529
22088	Tsg101	0.509529797833215	0.904844284695182	-0.428982565193757	400.337788982378	-0.972761575720694
71458	Bcor	0.509546407388946	0.904844284695182	-0.418994240371836	228.084770819757	-0.972714547787819
14453	Gas2	0.509627736528993	0.904844284695182	2.10639801910807	13.4812219393697	-0.972484296367147
70422	Ints2	0.509662296799355	0.904844284695182	0.335044902444823	92.5379740200104	-0.97238646370117
60411	Cenpk	0.509732661615781	0.904844284695182	-0.302564839521386	18.2827973313943	-0.972187296595165
77128	Crebrf	0.509760176119711	0.904844284695182	-0.29304477186044	691.320804230923	-0.972109424467156
69064	Fuom	0.510420260196563	0.90562021980763	-0.445466308465448	15.582199021084	-0.970242499513029
269941	Chsy1	0.510517812401024	0.90562021980763	-0.64799070858828	30.2330227460074	-0.969966796048128
56215	Acin1	0.510569200201044	0.90562021980763	0.358385190087032	3282.03548610612	-0.969821584281847
228913	Zfp217	0.510580697945131	0.90562021980763	-0.330316844288613	251.447737086081	-0.969789095930418
212398	Frat2	0.51083314791021	0.90562021980763	-1.92973297382009	14.863550544578	-0.969075950477013
30878	Apln	0.510928638629082	0.90562021980763	Inf	2.09437934007259	-0.968806290779843
226122	Ubtd1	0.511084189232066	0.90562021980763	1.30921470105833	24.4046037170845	-0.968367133698548
26914	H2afy	0.511261527673621	0.90562021980763	-0.381867655845295	1248.45418517193	-0.967866627287603
52206	Anapc4	0.511317796320806	0.90562021980763	0.472580978451682	129.108235219125	-0.967707855256078
246179	Fktn	0.511433249097448	0.90562021980763	0.638833825139613	42.5662581913644	-0.967382139335724
15182	Hdac2	0.511450426106239	0.90562021980763	-0.564056255999171	297.867264914251	-0.96733368576079
55988	Snx12	0.511497008345815	0.90562021980763	-0.367050143263121	111.504190942106	-0.967202292956404
100678	Psph	0.511593030918901	0.90562021980763	0.903264206241462	17.2478399249198	-0.966931483379349
67707	Mrpl24	0.511594295930511	0.90562021980763	0.429795560695683	134.375427196	-0.966927916044358
72392	Tmem175	0.511624267620812	0.90562021980763	-0.755329526332706	25.4532197604851	-0.966843398404595
21415	Tcf7l1	0.511663660869258	0.90562021980763	-1.55073169710183	4.43592672278146	-0.966732320295251
210554	Hus1b	0.511717320649616	0.90562021980763	-1.75485178221901	3.55041202498716	-0.966581028253506
66679	Rae1	0.511794093455712	0.90562021980763	-0.571580004324613	54.0967216739517	-0.96636459735628
71902	Cand1	0.511884629534954	0.90562021980763	-0.352006598151072	152.094102085456	-0.96610940800839
53791	Tlr5	0.511909043177284	0.90562021980763	-Inf	2.00092857540843	-0.9660406022682
94180	Acsbg1	0.5119643734021	0.90562021980763	-2.78286615838861	2.28928552411352	-0.965884675491045
76478	Haus8	0.512001107886654	0.90562021980763	0.36469438714058	245.58808754457	-0.96578116290261
170731	Mfn2	0.512064415925043	0.90562021980763	-0.308794672701996	63.900050734369	-0.965602787220537
268996	Ss18	0.512125169689744	0.90562021980763	-0.428755061903878	137.093208988744	-0.965431629152962
12986	Csf3r	0.512210275287696	0.90562021980763	0.647235775125573	179.922563969523	-0.965191900214552
57442	Kcne3	0.512223862804829	0.90562021980763	-1.48056239068194	5.38744719280158	-0.96515363002644
66148	Dnajc15	0.512228465896405	0.90562021980763	-0.409216391682072	51.9200459804115	-0.965140665328711
68947	Chst8	0.512232577974506	0.90562021980763	-Inf	0.433757440638492	-0.965129083678594
227723	Prrc2b	0.512419455235939	0.905677398264664	0.431406093023568	278.887966967331	-0.964602842783978
108812	Als2cr12	0.512564063414164	0.905677398264664	-Inf	0.939807788050066	-0.96419576208622
21379	Tbrg4	0.512605283326821	0.905677398264664	0.739039120014991	58.3830794852323	-0.964079746593175
22200	Uba3	0.512632629466631	0.905677398264664	-0.497129205243064	49.0704138271983	-0.964002784670858
56357	Ivd	0.512682186511602	0.905677398264664	-0.301349791073368	161.633343954325	-0.963863323693678
279572	Tlr13	0.512701074721942	0.905677398264664	-0.352835231968307	437.826827340309	-0.96381017297741
104418	Dgkz	0.513002986081685	0.905966629904318	-0.407347895427742	310.672883579396	-0.962960871408443
13346	Des	0.513010239503569	0.905966629904318	-Inf	0.916534973812202	-0.962940473083118
74337	Palm3	0.513140431119561	0.90598281726462	-Inf	0.819732020771511	-0.962574392730316
14595	B4galt1	0.513425817912223	0.90598281726462	0.367667889554643	394.605178151175	-0.961772250400966
282619	Sbsn	0.513595970155684	0.90598281726462	2.10928873391886	5.4629023171815	-0.961294212246497
66591	Mad2l1bp	0.513650494918131	0.90598281726462	-0.513813957267357	22.9990914849117	-0.961141059897697
70300	Fuz	0.513659825981144	0.90598281726462	-1.56047373705216	2.8355121214647	-0.961114851890123
27883	Tango2	0.513740725442534	0.90598281726462	-0.619984169390534	23.2648150519501	-0.96088765082071
57312	Mrps31	0.513820650489913	0.90598281726462	0.569736639822502	52.631726243403	-0.960663221463146
12896	Cpt2	0.513825308713053	0.90598281726462	0.666731054881764	25.1343473958294	-0.960650142259432
66528	Smim5	0.513884873863015	0.90598281726462	-Inf	1.3748024607183	-0.960482907667398
217430	Pqlc3	0.513925857658108	0.90598281726462	-4.0108500872214	1.58039173360262	-0.960367853180894
15983	Ifrd2	0.514023673520023	0.90598281726462	1.34077247282509	2.93248635461733	-0.960093290169675
66151	Prr13	0.514080939322352	0.90598281726462	0.382525593339474	1315.81268513273	-0.959932572888406
170799	Rtkn2	0.514108489170523	0.90598281726462	-3.60718584081594	3.68252887750899	-0.959855260229393
67235	Zkscan14	0.514258125624321	0.90598281726462	-1.38526262844014	4.7946461077545	-0.959435410404926
66272	Cox16	0.514267991050852	0.90598281726462	-0.397899135225691	203.491624196498	-0.959407734293057
22701	Zfp41	0.514275108352549	0.90598281726462	-1.36867794054217	7.73854200912656	-0.959387768001185
13823	Epb4.1l3	0.514409551866463	0.90598281726462	0.800019475322757	25.3400422058695	-0.959010663142118
320923	Mtap7d3	0.5144392518465	0.90598281726462	-1.0679268705524	8.18524808046831	-0.958927370021164
75641	1700029I15Rik	0.514508598137787	0.90598281726462	-3.3316528691464	2.1061832463	-0.958732908172205
64602	Ireb2	0.514537274557662	0.90598281726462	0.515974487429415	153.01422678165	-0.958652501010867
19737	Rgs5	0.514650506457301	0.90598281726462	-Inf	0.650636160957738	-0.958335048542518
140571	Plxnb3	0.514775318952505	0.90598281726462	-Inf	2.1385816055618	-0.957985210090229
21935	Tnfrsf17	0.514775318952505	0.90598281726462	-Inf	2.1385816055618	-0.957985210090229
78444	Pgpep1l	0.514775318952505	0.90598281726462	-Inf	2.1385816055618	-0.957985210090229
20197	S100a3	0.514905635908021	0.90598281726462	-Inf	0.939807788050066	-0.957620033623513
70561	Txndc16	0.514987875359506	0.90598281726462	-0.653227456261628	34.8908293839926	-0.957389628348061
19181	Psmc2	0.51501666839745	0.90598281726462	0.466379021618469	173.143798723929	-0.957308969338707
72318	Cyth4	0.515180297061129	0.90598281726462	-0.324036276191686	992.66623850942	-0.956850675883111
228410	Cstf3	0.515214347839317	0.90598281726462	-1.03726454635871	23.1619054312767	-0.956755324283428
69876	Thap3	0.515353951197965	0.90598281726462	-0.332673077053774	58.8008198896822	-0.956364462125853
74120	Zfp263	0.515366682302676	0.90598281726462	0.955410413655059	416.669318507072	-0.956328822785695
109225	Ms4a7	0.515403408365784	0.90598281726462	0.380710669358099	910.266697442024	-0.956226017107456
13040	Ctss	0.515419071255448	0.90598281726462	0.297814778302523	12136.1171103016	-0.956182174886914
229725	Clcc1	0.515493676395249	0.905986135450474	0.454860656461741	52.5605486984791	-0.955973364848142
114249	Npnt	0.515690518628486	0.906189259481575	-1.22039979901345	6.90970361085129	-0.955422574177477
67881	Mdp1	0.515754718595702	0.906189259481575	0.379339806567968	92.1920563740533	-0.955242979621984
14055	Ezh1	0.515942827439577	0.906391946851338	0.512851486625284	72.4291754251716	-0.954716888035829
12859	Cox5b	0.516090018009846	0.906522703282768	-0.346558426918841	184.376177721658	-0.954305367979721
14359	Fxr1	0.516411724949924	0.906860783784713	0.366470676807667	727.060586480284	-0.953406337977584
100019	Mdn1	0.516428064929171	0.906860783784713	0.363007416258181	246.35986463461	-0.95336068983881
105083	Pelo	0.516614267691177	0.90705991560941	0.667244331754864	36.2577931917163	-0.952840606981075
18769	Pkig	0.516799969787237	0.907258112382582	0.486505507116463	115.600010384018	-0.952322109197252
338337	Cog3	0.516940462454029	0.907334128359534	0.278274057317463	247.755458577582	-0.951929964189495
52840	Dbndd2	0.516988921841587	0.907334128359534	-0.718006486673936	26.7947228059314	-0.951794728419572
381921	Taok2	0.517189451407609	0.907442621155331	-0.53970099973734	257.646144076078	-0.951235244636966
53379	Hnrnpa2b1	0.517197988990786	0.907442621155331	0.432120281375203	940.462825648502	-0.951211429326706
229504	Isg20l2	0.517371835757632	0.907442621155331	-0.286364645104994	283.920152397682	-0.950726574917145
74600	Mrpl47	0.517424678404031	0.907442621155331	0.706406863245505	47.0904634396082	-0.950579230346633
320162	Cep95	0.517442988684385	0.907442621155331	0.503066797887656	48.0616029341948	-0.950528178117431
18181	Nrf1	0.51752302265687	0.907442621155331	-0.566421203865169	28.9825775910187	-0.950305050760259
56470	Rgs19	0.517604342612344	0.907442621155331	-0.411497883690858	45.2890445339011	-0.950078373540304
68731	Rbfa	0.517766360682953	0.907442621155331	-0.459375521721918	51.6375035937793	-0.949626858603353
15288	Hmbs	0.517778165403319	0.907442621155331	-0.558827907383716	15.2922862994203	-0.949593966514016
195522	Zfp691	0.517813615247882	0.907442621155331	4.71449581213925	2.91932000143596	-0.949495195326514
67044	Higd2a	0.517904090521645	0.907442621155331	-0.502980127971912	85.7931532537353	-0.949243141647436
12583	Cdo1	0.517977488310087	0.907442621155331	Inf	3.1997760298263	-0.949038696220972
14370	Fzd8	0.517997585814007	0.907442621155331	Inf	2.15253757025572	-0.948982720802321
20341	Selenbp1	0.518212182826215	0.907504990405981	-0.71069608401575	17.1116538011006	-0.948385162162946
67538	Zswim3	0.518249935330503	0.907504990405981	-0.757239940519216	27.5196114192673	-0.948280063578468
22092	Rsph1	0.518251706135208	0.907504990405981	-Inf	0.72292906773082	-0.948275134051945
14082	Fadd	0.518622300365439	0.907675129126306	-0.822811008960409	16.2175051117903	-0.947243852570201
22070	Tpt1	0.518927660751039	0.907675129126306	-0.409602755299337	14582.5459210819	-0.946394656014433
67912	1600012H06Rik	0.519037057476153	0.907675129126306	0.684251811740148	34.8584822318566	-0.946090549120192
68332	Sdhaf1	0.519196278771658	0.907675129126306	1.06509206307502	28.9293586755328	-0.945648051721563
66505	Zmynd11	0.519265970742677	0.907675129126306	-0.33403002106591	411.014184828181	-0.945454411054939
70584	Pak4	0.519538770267927	0.907675129126306	0.321728837508758	72.7609361288261	-0.944696681491827
76051	Ganc	0.519592957525957	0.907675129126306	-0.354240663696659	46.0504805100996	-0.94454621801079
232748	Tcaf2	0.519613549489441	0.907675129126306	-Inf	0.650636160957738	-0.94448904376601
105522	Ankrd28	0.519624878643885	0.907675129126306	-0.411693737691255	69.0274824721444	-0.944457588972785
15505	Hsph1	0.519645082226473	0.907675129126306	0.505881024223758	489.023605535199	-0.944401496504977
20194	S100a10	0.519689450942399	0.907675129126306	-0.373278826159215	447.367040120003	-0.94427832052182
70646	Naa30	0.519694895550197	0.907675129126306	0.342644555269573	187.273158598697	-0.944263205980801
98376	Gorab	0.519695703360891	0.907675129126306	0.681818266329124	28.7957149440165	-0.944260963465844
72293	Nkd2	0.519828997005741	0.907675129126306	-Inf	0.289171627092328	-0.943890982682524
71175	Nipbl	0.519830572057259	0.907675129126306	0.444545253093257	1877.43140180665	-0.943886611407384
12469	Cct8	0.519849551421353	0.907675129126306	-0.346052381814586	2317.86022612998	-0.943833938601889
14049	Eya2	0.519908201321444	0.907675129126306	-Inf	1.87961557610013	-0.94367118161378
258941	Olfr354	0.519908201321444	0.907675129126306	-Inf	1.87961557610013	-0.94367118161378
83771	Tas1r3	0.519908201321444	0.907675129126306	-Inf	1.87961557610013	-0.94367118161378
11889	Asgr1	0.520034330000846	0.907675129126306	Inf	1.74893677583277	-0.943321229158334
78785	Clip4	0.520052719437724	0.907675129126306	-Inf	1.08439360159623	-0.943270213525737
239706	Mettl22	0.520123021288318	0.907675129126306	-1.31946563754836	2.54634049437238	-0.943075200072913
74203	Eif4enif1	0.520124522209733	0.907675129126306	-0.329243284182729	458.830235016796	-0.943071036887149
239559	A4galt	0.520237693788178	0.907675129126306	2.33813576070775	6.20615251601949	-0.942757161444297
71240	Osbpl7	0.520444117222379	0.907675129126306	1.22330371425161	21.4815451539214	-0.942184832677521
67620	Lrp2bp	0.520490665368112	0.907675129126306	Inf	5.62138079636398	-0.942055804845655
212516	Efcab12	0.52049739770305	0.907675129126306	-Inf	0.289171627092328	-0.942037144293102
14183	Fgfr2	0.520506146430308	0.907675129126306	-Inf	0.650636160957738	-0.942012895104901
330503	Gm5113	0.520525930490499	0.907675129126306	-Inf	0.611023315874801	-0.941958060357419
20229	Sat1	0.52071141533898	0.907675129126306	-0.338903531666507	7855.90188723209	-0.941444060211408
66317	Wdr61	0.520760072795734	0.907675129126306	0.429607739183634	145.894203242733	-0.94130925503928
100929	Tyw1	0.520804594321089	0.907675129126306	-1.38286926569828	9.74758221532114	-0.941185919473261
30928	Zbtb18	0.520889324106959	0.907675129126306	0.339110162299737	426.484370076236	-0.940951226268286
230770	Tmem39b	0.520923953353386	0.907675129126306	-0.375655090297696	169.182085500317	-0.940855317638228
72958	Zfp493	0.520946790485364	0.907675129126306	4.18597289059626	4.32329737133916	-0.940792071756236
229363	Gmps	0.521059885641309	0.907675129126306	0.391318264315501	97.3712160402646	-0.94047890328043
19821	Rnf2	0.521160853047659	0.907675129126306	-0.634759526146618	154.804771082434	-0.940199374824546
226101	Myof	0.521186280160581	0.907675129126306	0.408417426814739	433.280565867293	-0.940128988350491
14712	Gnpat	0.521190133539577	0.907675129126306	-0.604995262206803	50.7763710969432	-0.940118321856708
71365	Pdss2	0.521312950945089	0.907746960799889	-1.10481316159105	29.2662383258705	-0.939778393725417
66264	Ccdc28b	0.521414951967347	0.907746960799889	-0.449919565647363	48.1177430544729	-0.939496141051377
69519	Rwdd2a	0.52144995573038	0.907746960799889	-Inf	0.36146453386541	-0.939399292926588
18378	Omp	0.521734513744031	0.90811543821415	2.4533193839179	5.32950326425212	-0.938612221306305
14086	Fscn1	0.521854309719417	0.908197072886467	-0.950475286220571	21.982951084092	-0.938281000702019
216963	Git1	0.52204821800506	0.908333225473937	-0.502678994941531	48.4233949627114	-0.937745030114972
99470	Magi3	0.52208190245197	0.908333225473937	1.29940352124639	29.6688025134588	-0.937651945194661
12010	B2m	0.522151261003639	0.908333225473937	1.46201747606489	10793.2020894123	-0.937460295968827
67949	Nifk	0.522270806072968	0.908414347740208	-0.365902487630268	223.084511620874	-0.937130032783332
56406	Ncoa6	0.52260206295923	0.908863637968879	-0.421997736677716	257.870908000249	-0.936215275213783
54601	Foxo4	0.522802696034629	0.909085665023788	-0.806741864498524	8.88025713667344	-0.935661513918973
94043	Tm2d1	0.522935308215816	0.909138622742919	0.513031356691622	114.295586186356	-0.935295611682643
70791	Hars2	0.522979092158159	0.909138622742919	-0.407242289625426	47.1417046667867	-0.935174823831356
27643	Ubl4	0.523088607824719	0.909202143539087	-0.316185935494312	18.2272691718447	-0.934872744511584
100504014	Gm15056	0.523218345001321	0.909284149083575	Inf	0.672667990704912	-0.934514969612437
75317	Parpbp	0.523281752061099	0.909284149083575	-1.62292020237618	11.9903767284378	-0.934340144877939
233726	Ipo7	0.523509703097744	0.909468168985522	1.32415976570344	112.368468213678	-0.933711817556941
100113398	Adat3	0.523554317406446	0.909468168985522	-Inf	0.289171627092328	-0.933588874087019
20130	Rras	0.523606643882587	0.909468168985522	0.466830530289382	126.220893303333	-0.933444691577377
19301	Pxmp2	0.523805872911553	0.909687394843189	1.69633893767639	8.05068936486627	-0.932895859611082
108075	Ltbp4	0.524045762356558	0.909977164209109	-Inf	0.650636160957738	-0.932235294112937
75604	Tm4sf5	0.524125518383067	0.909988828530467	3.07574971340382	3.94629709772672	-0.932015742926482
109077	Ints5	0.524302752657348	0.910040985024207	0.917758133539958	52.678249825986	-0.931527974677419
14221	Fjx1	0.524364006912124	0.910040985024207	-Inf	0.506050347411574	-0.931359434559421
209478	Tbc1d12	0.524374687494083	0.910040985024207	-0.46243232242095	73.9891255061799	-0.931330049122021
11854	Rhod	0.524569738395029	0.910085647303197	-Inf	0.289171627092328	-0.930793511696751
56030	Tmem131	0.524706355152082	0.910085647303197	-0.524199782472746	53.5553367471567	-0.930417831129494
20534	Slc4a1ap	0.524728508643932	0.910085647303197	0.604866482615319	144.202678041828	-0.930356920759661
100504195	Micalcl	0.524790244919122	0.910085647303197	1.63500041707315	16.3706875104816	-0.930187192266749
382117	Tcaim	0.524828640975987	0.910085647303197	0.60054637226193	67.2296605541473	-0.930081641953968
545030	Wdfy4	0.524838701009188	0.910085647303197	-0.423019702306999	95.7434971222654	-0.930053988316611
232157	Mob1a	0.525279974655975	0.910600279988673	0.349641373793625	981.315477017012	-0.92884150947185
234733	Ddx19b	0.525281660829809	0.910600279988673	0.406371295792641	134.976897083083	-0.928836878359222
52662	Ldlrad4	0.525469334703803	0.910798892748286	-1.38751516277887	14.5814192595189	-0.928321520921835
59004	Pias4	0.525600890707717	0.910900194370211	0.447354277647827	211.995468896912	-0.927960374366927
14590	Ggh	0.52568384996178	0.910917258230016	-0.37636154328693	230.341291151619	-0.927732681716114
98415	Nucks1	0.525879600690592	0.911040242215163	-0.28255526817729	2146.38594996557	-0.92719556033025
228858	Gdap1l1	0.526187339122624	0.911040242215163	-Inf	0.763779144843502	-0.926351559429461
19299	Abcd3	0.526265416576908	0.911040242215163	-0.455743811416911	155.005825097541	-0.926137503348184
103710	Slc35e4	0.526315051208029	0.911040242215163	-0.34117087550034	49.9797011730964	-0.926001442232822
17156	Man1a2	0.526474627570866	0.911040242215163	0.38237943999318	326.861268313534	-0.925564089865655
76302	Pcnp	0.526569037514056	0.911040242215163	0.42313559629674	882.626212884814	-0.925305402098506
234076	Tmco3	0.526635592229376	0.911040242215163	-0.375336974782925	185.392916893374	-0.925123066861543
14924	Magi1	0.526643456902343	0.911040242215163	-Inf	0.611023315874801	-0.925101522096748
100009600	Zglp1	0.526714051289616	0.911040242215163	-Inf	0.939807788050066	-0.924908147726141
319757	Smo	0.526742797080561	0.911040242215163	2.37197973687861	4.57862883445425	-0.924829413774926
68295	Aar2	0.526749691308548	0.911040242215163	0.493076675316512	79.607616825523	-0.924810531308013
53321	Cntnap1	0.526766731531767	0.911040242215163	Inf	2.2870711683967	-0.92476386123244
11496	Adam22	0.526776247600313	0.911040242215163	-Inf	0.289171627092328	-0.924737799106504
68968	Cdan1	0.526778546024403	0.911040242215163	-0.751399710726857	9.14871969213438	-0.924731504369758
448850	Znhit3	0.52688767690524	0.911102507503454	0.893468663031358	19.6872735130982	-0.924432657205964
209645	Bend7	0.526976436653668	0.91112953431419	Inf	3.3452203948184	-0.924189640582581
15239	Hgs	0.527407712295127	0.911581400727253	0.59973163118015	134.439827142837	-0.923009426967821
241850	Abhd16b	0.527605882466979	0.911581400727253	0.98106522698794	26.8937560676883	-0.922467445084431
76933	Ifi27l2a	0.527616552689475	0.911581400727253	-0.454564445493964	347.801046950131	-0.922438268530621
20841	Zfp143	0.527658188850035	0.911581400727253	0.407208406645168	67.8667744016286	-0.922324424656551
58245	Gpr180	0.527709111022586	0.911581400727253	-0.531812601936032	16.3052689547256	-0.922185202670278
69029	Smdt1	0.527818112323508	0.911581400727253	-0.38510796468858	118.20722033128	-0.921887236623792
239647	Pced1b	0.527849479203987	0.911581400727253	0.696998980867385	28.7152226255958	-0.921801503494743
15200	Hbegf	0.527915560436452	0.911581400727253	0.49722367034578	79.1379915857601	-0.921620904473335
69606	Mtfmt	0.527919663014726	0.911581400727253	-0.530347828123628	23.9156262454807	-0.921609692933505
56032	Nprl2	0.527969450810487	0.911581400727253	0.886389556909664	42.7737695421927	-0.921473639620418
18759	Prkci	0.528135042476926	0.911740958046283	-0.454463043554326	82.722230029829	-0.921021225527949
22223	Uchl1	0.528254363135742	0.911744895086823	-0.424371183334794	90.0981235192757	-0.920695316686821
52023	Pibf1	0.528283682288448	0.911744895086823	0.848064428965181	38.7351648145526	-0.920615246505901
15395	Hoxa10	0.52841237623674	0.911786044886225	-1.7950773031517	3.37357088082578	-0.920263837753283
96957	Tmem62	0.528521415178022	0.911786044886225	1.10914285307897	29.6735402233785	-0.919966165483388
100039707	Mthfsl	0.528759720899284	0.911786044886225	-0.58453181743425	65.5933012724098	-0.919315813412646
17918	Myo5a	0.528762426520494	0.911786044886225	-0.42157626997021	1121.47473887101	-0.919308431276373
217588	Mbip	0.528762466552101	0.911786044886225	1.09627162937042	108.420963286934	-0.919308322052654
50907	Preb	0.528767738020868	0.911786044886225	0.278715103298161	252.427089431894	-0.919293939254289
67978	Tctn2	0.528985567625319	0.911786044886225	Inf	6.70905124886061	-0.918699733227486
72125	Amer2	0.529002783740898	0.911786044886225	-Inf	0.650636160957738	-0.918652780717018
18796	Plcb2	0.529056794743601	0.911786044886225	-0.499843534413531	36.111180769197	-0.918505489567436
68294	Mfsd10	0.529112521988579	0.911786044886225	-0.496757178232207	82.2838648343222	-0.918353533885533
621628	Cldn20	0.529177894354665	0.911786044886225	-Inf	1.80732266932705	-0.918175298522107
67936	Wdr55	0.529185720408724	0.911786044886225	1.91748436339964	9.15681301742868	-0.918153962547923
69179	Tmem110	0.529396235947014	0.9118867099764	0.430635382979462	133.628029761786	-0.917580157703997
70238	Rnf168	0.52940220599993	0.9118867099764	0.318383700518362	689.50912542024	-0.917563888383238
319742	Mpzl3	0.52954461749349	0.9118867099764	Inf	3.37064632444817	-0.917175849338774
58186	Rad18	0.529554826653549	0.9118867099764	-1.07577414996192	8.81762406208209	-0.917148035700176
98828	Cdc123	0.529613934001709	0.9118867099764	-0.269732116809992	176.695976348091	-0.916987015320183
76857	Spopl	0.529683797760393	0.9118867099764	-0.334471049123366	153.520205283733	-0.916796715472812
68441	Rraga	0.52988151925821	0.9118867099764	-0.536158125661135	49.8663700922918	-0.916258283677986
67109	Zfp787	0.529882627518502	0.9118867099764	-0.685156885828194	19.3380471056937	-0.916255266248811
320184	Lrrc58	0.529945545682696	0.9118867099764	0.266258374888393	1220.30615719239	-0.916083971078771
18602	Padi4	0.529983056769899	0.9118867099764	-0.973615635537707	2.80529243467027	-0.915981856541276
75541	1700019G17Rik	0.530111799108294	0.9118867099764	Inf	2.12833918095572	-0.915631442740024
170749	Mtmr4	0.5301224368215	0.9118867099764	0.745256259320793	22.2560690144574	-0.915602492578693
192192	Shkbp1	0.530248157296578	0.91190365284081	0.620732441796313	39.2222436414048	-0.915260392735885
71313	Fsip1	0.530278671228162	0.91190365284081	-2.71917313564848	1.45026375091889	-0.915177373058113
13831	Epc1	0.530383758226034	0.911918933161321	0.504819477769984	201.403061089536	-0.914891497954069
68203	Diras2	0.530433944026013	0.911918933161321	Inf	3.86153325368009	-0.91475499418975
